user,title,text,rating,url
TinkToo,Big big waves!,Could watch these big waves all day!  Such an amazing place.  There is a washroom and park nearby as well.  Fun to watch the surfing too!,5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r941237611-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
bexi2014,Unfortunately no surf at all !,"We were disappointed there was absolutely no surf at all when we visited, surprised to find it dead calm. Lovely outlook anyway.",2,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r904095460-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
911saraa,Whoa!,Absolutely breathtaking!  Road to get there is packed and not the greatest but way cool once you get there.  Waves are HUGE with best viewing from Sunset Park (I think that was the name).  Do NOT swim here!  The surf is far too strong for anyone.  Bravo to those surfers who take it on!,5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r873697008-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
8naki8,Very salty,"Whether you surf there or not, the power of the waves also fogs up the glasses of those who are out of the water. The waves are so effervescent that you get salted like a fish right up to the parking lot.",5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r870321496-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
lynnr291,Pipeline,This is a very iconic location. Many surf boarding competitions take place here. I loved watching the waves and the surfers.,5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r870059457-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
Travelboozefoodhappy,Nice beach but dangerous,"Went for a swim. It the shore break was huge so gave it a miss. 

It does have lifeguards which is nice but only attempt if serious",3,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r867647255-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
ITRT,Watch Those Swells and Waves (Ehukai)),"Banzai Pipeline, one of the best-known areas on the North Shore, is noted for barreling waves and swells.  The Pipeline has two personalities so to speak. During the summer, the area is calm and is an ideal spot for swimming, snorkeling and relaxing on the beach.  However, during the winter months its waves are enormous and dangerous for the novice surfer. The waves sometimes reach 30 feet.  Several professional surfing competitions are held here in the winter months. We visited the end of March but did not see any huge swells.  The pipeline is the “Holy Grail” of riding the waves.  One of the waves is featured at the beginning of the Hawaii-Five-O television program. Surfing here is ot for the amateur so leave it to the professionals. Many surfers have lost their lives or suffered injuries when attempting to ride the pipeline waves.",4,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r838887311-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
tjinAlabama,Must visit!,The North Shore was experiencing exceptionally high waves when we visited and it was breathtaking to watch the surfers! Fun to be part of the cheering crowd! Remember your towel or chair to sit on. Food trucks close by (driving distance).,5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r830071504-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
335rikt,Surf or Watch - Beautiful,"For our visit, we watched. And the pile of surfers were having a great time riding some good waves.

Sitting on the beach and watching made me want to surf again. I mean, I took a couple of lessons and these waves would be tough for me but watching these guys go for it made me want to try it again.

Lots of places to rent and stay at. Definitely a young vibe.",5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r822756526-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
bruce722,Best Surfing in Hawaii,The Banzai Pipeline has a reputation for having the best waves and surfing in Hawaii and I am so glad the wife and I made the ride out there to experience it.,5,https://www.tripadvisor.com/ShowUserReviews-g2534322-d207510-r821494937-Banzai_Pipeline-Pupukea_Oahu_Hawaii.html
